filename,dataset,fg_pixels,hist_h_00,hist_h_01,hist_h_02,hist_h_03,hist_h_04,hist_h_05,hist_h_06,hist_h_07,hist_h_08,hist_h_09,hist_h_10,hist_h_11,hist_h_12,hist_h_13,hist_h_14,hist_h_15,hist_s_00,hist_s_01,hist_s_02,hist_s_03,hist_s_04,hist_s_05,hist_s_06,hist_s_07,hist_s_08,hist_s_09,hist_s_10,hist_s_11,hist_s_12,hist_s_13,hist_s_14,hist_s_15,hist_v_00,hist_v_01,hist_v_02,hist_v_03,hist_v_04,hist_v_05,hist_v_06,hist_v_07,hist_v_08,hist_v_09,hist_v_10,hist_v_11,hist_v_12,hist_v_13,hist_v_14,hist_v_15,moment_bgr_b_mean,moment_bgr_b_skew,moment_bgr_b_std,moment_bgr_g_mean,moment_bgr_g_skew,moment_bgr_g_std,moment_bgr_r_mean,moment_bgr_r_skew,moment_bgr_r_std,moment_hsv_h_mean,moment_hsv_h_skew,moment_hsv_h_std,moment_hsv_s_mean,moment_hsv_s_skew,moment_hsv_s_std,moment_hsv_v_mean,moment_hsv_v_skew,moment_hsv_v_std
042_Dismorphia_lelex_valeria.png,Dataset_pieridae,106258,0.033324340546385,0.005567999063077081,0.018810400680942193,0.02404462095403013,0.00042496146695359934,0.0013234036234657366,6.441345069965973e-05,1.1711536490847226e-05,9.20192152852282e-05,0.00010289421345530062,0.0014271343752418118,0.0004107403155004277,0.0006432979686758225,0.00019909612034440282,0.0008666537003226947,0.0015752016580189516,0.016369355719098796,0.0008875802292533268,0.021688366993544015,0.005613694968849404,0.0009428701838920363,0.0005576050744414538,0.00045878898529993036,0.0003287987727982834,0.00046525908637467297,0.0015663526510945058,0.001354603888648384,0.0008434659037437182,0.000819350072465132,0.0004781992885241582,0.0003635020421991756,0.009762206139773005,0.027371468501195203,0.0018286858401249787,0.0006987709160722016,0.0004211447608650643,0.0003899706375049408,0.0005458412543055582,0.0010399217000131755,0.002401583880743097,0.004719644638521335,0.013408990381900656,0.00931635735662256,0.00035526736810404864,2.35276402717913e-06,0.0,0.0,0.0,61.093988217357754,0.1518646465286061,61.079134094151094,74.80575580191609,0.10353811002008666,73.03282501009721,76.98138493101696,0.007230251873608758,71.64597853396349,27.127764497731935,2.6220208831058796,34.392105651457065,79.17268346853884,1.1144968384598783,89.59847841840156,78.438018784468,0.011404182871527342,72.87895108431113
043_Dismorphia_lelex_valeria.png,Dataset_pieridae,82610,4.088824328504754e-05,0.0002582415365371424,0.003148394732948661,0.07264226822149593,0.009433348128421365,0.0008715651858128556,0.00047129080418028483,0.00043040256089523735,0.0006649719565831417,0.0006983281550525226,0.00016785699874914255,3.873623048057136e-05,6.45603841342856e-06,0.0,7.5320448156666536e-06,8.608051217904747e-06,0.0006211415082919743,0.0012634668926280112,0.0017053020215470282,0.01234717346568212,0.03360670620990195,0.009743069846265585,0.0016894141145139814,0.0006188718072872533,0.0003222975426703789,0.00019973368841544607,0.00013542549328168503,8.095266916838155e-05,7.868296816366057e-05,5.220312310858249e-05,2.496671105193076e-05,1.059193802203123e-05,7.565670015736593e-07,4.5394020094419565e-06,8.322237017310253e-06,5.4472824113303474e-05,0.00019595085340757778,0.00048117661300084734,0.0010826473792519065,0.002416475003026268,0.0120203365210023,0.023165325021183875,0.020398559496429002,0.0025768672073598837,8.246580317152887e-05,6.809103014162934e-06,5.295969011015615e-06,0.0,110.21617237622564,-0.8600192192846601,16.265031818653192,151.80496307953032,-1.2790712075698185,17.857185250381015,136.35532017915506,-1.2516667463988171,16.689020057231055,42.87869507323568,4.538311412255939,10.313865960612977,71.04512770850987,1.5760171479743943,19.12290910483222,152.13624258564337,-1.1642519309426198,17.49268323349518
044_Dismorphia_lewyi.png,Dataset_pieridae,96075,0.005149680515800734,0.05241183103478185,0.018159886662618904,0.004587157024315495,0.0020826322028507822,0.0005042356954925261,0.0005810275537051493,0.0021066874837366643,0.0011176453580825166,0.0004811056177176396,0.0002784861364096337,0.0003432503541793159,0.00023222598085986064,0.00013230404487235087,0.00023685199641483795,0.00048388122705062594,0.00860655737704918,0.008958495966692688,0.008022378350247203,0.007414780119698153,0.006889799635701275,0.0065391621129326045,0.0055067655477491545,0.003763335935467083,0.002621649752797294,0.0016699193338537601,0.0010681759042414781,0.0007207910486599011,0.00032982045277127244,0.00020491803278688525,0.00010668748373666406,7.676294561540463e-05,7.8064012490242e-06,8.391881342701015e-05,0.0003480353890189956,0.0009692948217538381,0.002030314858183711,0.0032695810564663023,0.004564142596929483,0.007265157429091855,0.01064207650273224,0.011491673172001041,0.009912177985948479,0.00735688264376789,0.0035057246942492844,0.0009439240176945096,0.0001053864168618267,3.9032006245121e-06,107.40099921935987,0.14855185774455137,40.815204483554254,131.36105126203486,-0.33266104259138535,36.381261222470386,142.74712464220661,-0.46878823743626497,35.33766361652103,26.654540723393183,3.5330186167485516,23.997101092728652,66.62431433775696,0.7730694741694142,46.29221309239823,143.42684361176165,-0.44996727669448,35.5769154733987
045_Dismorphia_lewyi_dolorita.png,Dataset_pieridae,147056,0.008152903202408154,0.05672820029255673,0.012530978372562531,0.010512699621610512,0.0003082725855003083,3.566290695003566e-05,7.253472600007254e-06,1.9342593600019343e-05,3.022280250003022e-06,4.835648400004836e-06,3.022280250003022e-06,4.835648400004836e-06,2.0551505700020552e-05,0.00014627836410014628,6.225897315006226e-05,0.0003487711408503488,0.00037698223805897075,0.0019609876509628986,0.003972126264824284,0.008677391605918834,0.01847042963224894,0.013961943069306931,0.007834600424328148,0.0038569490534218257,0.0018453854314002829,0.0008857170057665107,0.00038420737678163423,9.817688499619192e-05,6.332621586334457e-05,3.5275677293004027e-05,2.0825399847677075e-05,5.5676068980524425e-05,1.5725301925796975e-05,0.002511373218365793,0.017951494668697637,0.008697366989446197,0.004262406838211294,0.003682270699597432,0.004573937819606137,0.002129290882384942,0.0011088462898487651,0.0011572972201066261,0.0018079847133064956,0.00205533946251768,0.003210086633663366,0.003352039359155696,0.0036503950875856816,0.0023341448155804593,70.22562833206398,0.9989579667711752,51.960282246684194,90.445660156675,0.9938106935178008,67.15559883157655,100.92400174083342,0.7542590508939855,70.04688220925381,21.172505712109672,6.920137888751229,14.410432465178586,79.9584648025242,0.7330245611331272,28.037515510904203,102.02295724077902,0.7744068642576099,71.64189474147086
046_Dismorphia_lewyi_dolorita.png,Dataset_pieridae,33782,0.021994619093665922,0.03886619435728429,0.02122103158157862,0.006238693847479592,0.00011840625185009768,4.9993750781152357e-05,8.420000131562502e-05,0.0,0.0,0.0,5.262500082226564e-06,2.89437504522461e-05,4.4731250698925794e-05,2.6312500411132817e-05,3.6837500575585946e-05,0.0001736625027134766,0.0012525161328518146,0.00292870463560476,0.003929607483275117,0.008641806287371974,0.005618746669824167,0.005494790124918596,0.010147785803090403,0.012539962109999407,0.005152522053164407,0.0025734858800544667,0.0019722041323781895,0.0009528003078562548,0.0005383784263809129,0.0002516132851814576,0.0001480078148126221,0.0003570688532354508,9.065478657273104e-05,0.0064679415073115865,0.0076483038304422475,0.009546504055414125,0.00812007874015748,0.0017353916286779942,0.0015651826416434788,0.0025864365638505714,0.0034966846249481973,0.0036039902906873484,0.005616896572139009,0.0063310342786099105,0.005400435142975549,0.00029046533656977086,0.0,0.0,70.4742466402226,0.3350960367222556,49.49524426388347,90.10452311882068,0.45585884697915535,61.033521578607996,102.66467349476052,0.27129581689723553,60.125243600700635,19.317358356521225,5.658068176492623,12.54972538183311,96.48792256231128,0.32462712952384964,43.10524470436504,103.2682493635664,0.2815020033706647,60.82907381986696
047_Dismorphia_lewyi_dolorita.png,Dataset_pieridae,108037,0.009066029847799056,0.04645486679974865,0.006877479217510874,0.018100794686593997,0.0034161136153971943,0.0007009944124080948,0.0003044224560927172,0.0002813850810370521,0.00027973955424736175,0.0003060679828824076,0.0004130272242122812,0.00028549889801127805,0.0002509428354277804,0.00031182732664632385,0.0007009944124080948,0.0011387045384657314,0.003866152336699464,0.006203314605181558,0.008675268657959773,0.013012324481427659,0.018017554171256143,0.008196266094023344,0.002420467062210169,0.0009695752381128687,0.000441978211168396,0.0002817321843442524,0.00017413015911215603,9.718892601608709e-05,4.859446300804354e-05,3.0660792136027475e-05,2.1983209456019697e-05,4.280940788803836e-05,0.00010991604728009848,0.023480960226589038,0.007982219054583153,0.00366078287993928,0.004057059155659635,0.00549059581439692,0.0020855123707618686,0.0010031285578088987,0.0010540370428649445,0.00171873987615354,0.002742116126882457,0.003431694697187075,0.0019923729833297853,0.0026657533992983885,0.0010048640743449003,2.024769292001814e-05,61.652600497977545,1.0613559718739751,53.899907665022354,71.74828068161834,1.1073976811147352,62.619169245817645,76.52960559808214,0.9434484460629537,63.13058513155487,26.77818710256671,3.401813187267806,28.814909240949195,60.92075862898822,0.6970210351823997,28.495285072560723,78.16911798735619,0.9780645408721769,64.99763581290121
048_Dismorphia_lewyi_dolorita.png,Dataset_pieridae,85471,0.00495658696451948,0.03777343582423668,0.037844155067540776,0.005263383681794605,0.0005043946029777482,0.0001081588427003831,8.423909864164454e-05,6.967925443197758e-05,0.00015495834194574116,6.135934345502503e-05,0.0001310385978870026,0.00019343793021414673,0.00028703692870486286,0.0001903179635977895,0.00032967647246174463,0.0009370299737792805,0.003902639491757438,0.009508342010740484,0.008296673725591137,0.006908776076095986,0.007131804939687145,0.007528138198921271,0.006695253360789039,0.004761117806039475,0.0026851212692024194,0.0020255408267131543,0.0013527980250611319,0.000778041674954078,0.00040510816534263086,0.00020767277790127646,0.00013747352903323935,0.0001754981221700928,0.0,0.00031735910425758447,0.0015677832247194955,0.002290250494319711,0.004779398860432193,0.005047033496741585,0.005912824232780709,0.007558850370301038,0.007446970317417603,0.0078491535140574,0.007686086508874355,0.005279568508616958,0.0037454224239800633,0.0025513039510477236,0.00042850791496530985,3.9487077488270876e-05,97.0422014484445,0.20906098501651582,44.88742596420393,125.26606685308467,-0.009176987555492032,46.206437918311074,133.16877069415358,-0.14641274913679048,45.23064285050299,25.836634648009266,5.14085756649981,22.36180363562839,74.21787506873676,0.7230823272217999,46.03343864428915,133.68877163014355,-0.12496361190800348,45.40670008757897
049_Dismorphia_lewyi_dolorita.png,Dataset_pieridae,71439,0.0007639773481960523,0.06384436761121766,0.022150366046557204,0.001639938346779148,0.0002500968191977305,7.714429248885218e-05,4.47934601548174e-05,1.8663941731173915e-05,7.465576692469566e-06,7.465576692469566e-06,1.2442627820782612e-06,6.2213139103913046e-06,7.465576692469566e-06,9.95410225662609e-06,9.95410225662609e-06,4.9770511283130436e-05,0.0006963983258444267,0.003201157630985876,0.0033997536359691486,0.005707666680664623,0.007236943406262686,0.007555396912050841,0.008318285530312575,0.009228152689707303,0.007619262587662201,0.004713811783479612,0.0026491132294684974,0.001178452945869903,0.000495177704055208,0.0002808339982362575,0.00012860622349137026,9.098671593947284e-05,0.0,0.0,5.249233611892664e-06,4.286874116379009e-05,0.0003018309326838282,0.0009641092400509525,0.002219550945561948,0.004991146292641274,0.008990187432634836,0.013018099357493805,0.013025098335642997,0.009250024496423523,0.005667422556306779,0.0025537521521857807,0.0009641092400509525,0.000506551043547642,98.40547880009518,0.2249686739034563,35.598524375561695,140.45760718935034,0.034463703892967865,33.374364372230716,160.41079802348858,0.013468834985616735,30.84296292908283,20.57891347863212,10.151948582950416,6.905671999237862,100.66801047047132,0.08956943458603284,42.508589176284666,160.5350298856367,0.012010689742157637,30.891505492637663
050_Dismorphia_lewyi_dolorita.png,Dataset_pieridae,86227,0.0015452751973795266,0.019655611866868202,0.05639584404472433,0.010127273875287838,0.0005071883903340408,4.742005275480868e-05,4.123482848244234e-05,2.783350922564858e-05,9.277836408549526e-06,1.7524802105037995e-05,4.329656990656446e-05,6.18522427236635e-05,7.525356198045727e-05,4.5358311330686575e-05,6.082137201160245e-05,0.00022782242736549393,0.0020519964744221647,0.011735738225845734,0.009906989690004291,0.007743369246291765,0.006663371101859047,0.005598594407784104,0.004512797615596043,0.003356692219374442,0.0026934718823570345,0.002422385099794728,0.0019171779141104294,0.0015895543159335243,0.001188722789845408,0.0005581198464518075,0.0002594894870516196,0.0003015296832778596,0.0,1.3771788418940703e-05,0.00019715402368167744,0.0013800781657717421,0.003522678511371148,0.005583372957426328,0.006551747132568685,0.006537975344149744,0.005825466501211917,0.005860258387743978,0.008700146125923435,0.009833056931123662,0.006143667296786389,0.001986761687174551,0.00034139538659584586,2.2469760051955883e-05,102.26985746923818,0.2067865454626132,47.81252598625213,137.8943138460111,-0.22174709999348505,44.189892352530435,142.6306029433936,-0.22644516245842142,42.78754088723804,27.08968188618414,7.934624030840267,11.890730257650906,76.54478295661451,0.9680656345473174,52.18649130639356,143.3923944936041,-0.22420718613257473,43.0108633156938
051_Dismorphia_lua_id_ae.png,Dataset_pieridae,47033,0.008429069896550177,0.036513370045145606,0.012295858463442926,0.023726130825401547,0.00189937561570245,0.00038554490109781077,0.00017765304266271673,0.0006293453532626029,0.00030994786166686745,0.001922054727531733,0.0007843192840960365,0.00041578371687018813,0.00014741422689033942,0.0001379645969614715,0.00030994786166686745,0.000805108469939546,0.003910817936342568,0.005827025705355814,0.006227010822188676,0.006964524908043289,0.007861501498947548,0.007263517105011375,0.007092094912083006,0.006653573023196479,0.0049446665107477725,0.002349414241064784,0.0011786936831586334,0.0007109370016796717,0.000478387515148938,0.0003056364680118215,0.00020597240235579274,0.0005262262666638318,0.0005807092892224609,0.009703293432270959,0.012265324346735272,0.010571035230582781,0.008831565071332894,0.005153296621521059,0.003066995513788191,0.002047764335679204,0.0011786936831586334,0.0010325197201964578,0.0012291901430910213,0.0014245317117768375,0.0025673463312993004,0.00276135904577637,7.973125252482299e-05,6.644271043735249e-06,52.569366189696595,0.6845255183123691,34.86861109983587,73.73933195841218,1.271100651044298,56.55863897020597,73.27676312376417,1.1210445460385625,47.42210188875909,30.00795186358514,3.0273240692791807,27.11144259700126,83.35109391278463,0.5799270078806437,48.313828232440855,77.77028894605915,1.2705755179093725,54.72672899228955
